ParticleID	Class	Area	IsFiber	FiberLength	FeretMin	FeretMax	FeretRatio	maxMIC	Perimeter
214	B	62.66248969403253	False	18.044754702158674	7.597426599524873	11.603490991104165	1.5272922797082136	6.37035492708905	33.063033156284845
215	B	22.97624622114526	False	0.0	4.537626424632869	6.5832961147139875	1.450823734403528	5.46253428425691	17.237763931507597
216	B	23.274639029212082	False	0.0	3.978269535831424	7.5726699679556955	1.9035085229269344	3.9390894911736543	18.33027078835898
217	B	21.484282180811153	False	0.0	4.491215132183446	6.12243310627317	1.3632019233281956	4.504521167509801	16.785232774414155
221	B	32.22642327121673	False	9.94074227047925	4.1531077989107255	10.403471335637404	2.5049846619358207	4.370027427405528	23.925348379830364
222	B	31.928030463149906	False	0.0	5.409584748882541	8.124310128153173	1.5018361861936655	5.46253428425691	21.740334666127605
224	B	27.750531150214403	False	10.606013137782613	4.227497373508605	9.71672612007134	2.298458227546327	4.370027427405528	25.6772414543808
225	B	8.951784242004647	False	0.0	2.047941882162847	5.568988509473878	2.7193098388087202	2.185013713702764	11.642686340036215
227	D	351.5067279027158	False	101.63021936712106	12.823319603750758	37.51863418422736	2.9258129208019854	13.335745708726813	93.00894741307523
229	B	91.60659207651422	False	0.0	9.771637836211147	12.055934176557054	1.2337680109142912	9.33438267672329	35.24804686998761
231	C	90.71141365231375	False	30.96066665986537	6.039079960551276	22.133973123811664	3.6651233744868597	5.8833294770691955	50.48824163045694
234	B	23.871424645345726	False	0.0	4.859150745320573	6.324793813715686	1.3016253549669243	4.885839195608645	17.557751781386564
235	B	14.322854787207435	False	0.0	3.0802649565161206	5.980306514711727	1.9414909428686444	3.277520570554146	13.827700053738978
239	B	9.846962666205112	False	5.247784418809862	2.9399167559656814	7.413005089382248	2.521501697059882	1.545038013944826	16.78523277441416
241	B	19.09713971627658	False	0.0	4.025307532690037	6.124250086532245	1.5214365701990291	3.9390894911736543	15.825269224777248
243	C	94.29212734911562	False	26.774344735130157	7.031052941669896	17.38977899242119	2.4732823286480707	9.009042335019602	40.898025696909016
246	D	1053.3266124758802	False	291.36762539596333	34.184759441943136	45.72081203867933	1.337461862685568	29.81963393536427	171.55021907265356
247	B	54.90427668429517	False	19.57996866358528	7.872428990007255	10.8863364232469	1.382843393959514	6.180152055779304	37.77245895151046
248	B	29.540887998615336	False	9.20478787227251	5.04026182910111	8.141848676721066	1.6153622475944072	3.9390894911736543	22.926563794311228
252	B	34.91195854381812	False	0.0	4.709165479094817	9.87841147161087	2.097698948033075	5.46253428425691	23.605360529951394
253	B	11.040533898472397	False	4.039030005704973	2.3079191927606266	7.013979800238826	3.039092452734026	2.4429195978043223	14.241410174950195
254	C	115.17962391379312	False	36.86484480659756	7.803654387457334	20.91425902497942	2.680059621629901	6.995457134666664	53.71086096556107
256	D	552.6234805397535	False	145.25775128890066	25.486502804809575	28.928904891707354	1.1350676518179716	20.986371403999993	98.22913591921764
257	B	68.92873866343578	False	0.0	6.9404372449776	13.015120149889468	1.8752593951206418	6.645459772949467	32.47795869197693
258	B	16.709997251742006	False	0.0	4.148164025405109	5.207910921251492	1.2554737202666157	3.9390894911736543	14.28023121083242
259	B	44.46052840195641	False	0.0	5.599417066044186	10.299470738797808	1.8393826745386666	5.46253428425691	25.602929700989666
260	B	25.661781493746656	False	7.217333547552461	3.8563472597406254	8.887712903342193	2.3046972444955522	4.504521167509801	20.515284502061743
263	B	55.20266949236199	False	0.0	7.405709351018508	9.609160576057379	1.2975341213918732	6.995457134666664	26.69543655784105
264	B	11.338926706539219	False	3.733480565792114	2.0841047605895855	7.1094481201899455	3.411271954572336	2.4429195978043223	13.940832843012338
