,type,feretmax,fiberlength,feretmin,maxcircle,diamfilled,maxwidth,feretratio,formcircle,areafilled,areaconv,radius,perimfilled,perimconv,perimcrotfilled,densmax,densmean,densmin,densstd,denssum,rectheight,rectwidth,boundleft,boundtop,boundwidth,boundheight,imgname
379,Non-metallic,41.9338192112327,40.5443481755973,15.3862254374013,12.0755269320843,23.7302053904662,13.7221896955503,0.366916863925426,0.58392062946831,442.275493407521,523.286749388167,11.8651026952331,102.905571615388,96.4517691387029,97.5605995214755,70.0,30.1362397820164,16.0,13.1594381346165,44240.0,15.5149230144173,41.9338192112327,9674.69262295082,1350.26346604215,27.4443793911007,34.5799180327869,ShiftImage__
380,Non-metallic,41.8343843758521,43.4801504025796,12.8166145431151,9.87997658079625,20.3634480190808,12.0755269320843,0.30636555872238896,0.438160916876565,325.68106837434,421.113243177392,10.1817240095404,101.940978901205,93.9721474048358,96.6461082843875,69.0,55.2173913043478,39.0,6.47359348593681,59690.0,12.8966283556746,41.8343843758521,14192.5863583138,5582.18676814988,33.4821428571429,27.9932669789227,ShiftImage__
381,Non-metallic,41.8010132746122,42.8522459149801,11.3838906236375,7.6844262295082,17.6705745988853,8.23331381733021,0.27233527926347,0.363279908367012,245.239953428966,359.762144381397,8.83528729944264,97.1503308142473,91.6979493222352,92.1042890988647,99.0,66.4447174447174,43.0,10.7489221381246,54086.0,11.6549412957129,41.8010132746122,3215.93237704918,12713.3343091335,36.2265807962529,22.5043911007026,ShiftImage__
382,Non-metallic,41.7475635181443,48.8975070858934,11.4920849887155,4.39110070257611,13.7518754084358,4.93998829039813,0.27527558545352804,0.19247344689232898,148.529848944079,360.356232067592,6.87593770421791,103.870164329572,93.4273803405197,98.4750907585635,76.0,56.395537525355,43.0,6.28108822862831,27803.0,12.4389347250416,41.7475635181443,5749.04859484777,7933.07230679157,25.7977166276347,35.1288056206089,ShiftImage__
383,Metallic,41.7467565584492,37.9467078330688,27.0944590000615,23.0532786885246,31.9972574946102,26.8954918032787,0.64901949836814,0.803660145902991,804.109871869669,864.666154814388,15.9986287473051,118.274424074405,112.384644623336,112.131185315049,255.0,51.1671037841888,11.0,43.1986162567901,136565.0,27.6992862082051,41.7467565584492,9855.82552693208,14510.3922716628,38.422131147541,31.8354800936768,ShiftImage__
384,Metallic,41.7460064921923,49.5670692653438,14.1491088518031,6.58665105386417,16.1031862985674,7.13553864168618,0.338933230761831,0.24707753877656602,203.663646827987,428.778728978331,8.0515931492837,107.351838299771,94.6415196421116,101.775924664239,255.0,95.2041420118343,48.0,40.1803226223858,64358.0,15.3850579166529,41.7460064921923,8240.99824355972,12415.837236534,41.166569086651,13.7221896955503,ShiftImage__
385,Non-metallic,41.6916463206454,59.4639862021488,19.8407575720884,15.3688524590164,25.6564823056327,19.7599531615925,0.475892878383729,0.388979459072029,516.992334255659,678.271034206244,12.8282411528164,136.316390748743,102.996801248395,129.236042298631,75.0,53.9865810968495,27.0,8.53644432868151,92533.0,22.8801716991384,41.6916463206454,12711.68764637,4203.9300351288,27.4443793911007,40.068793911007,ShiftImage__
386,Metallic,41.6574890802137,44.6164985395139,21.3904117818073,16.4666276346604,26.7328275495393,22.5043911007026,0.5134829835907521,0.599677781647166,561.280139113224,660.717673971499,13.3664137747697,114.393202719824,100.506827778516,108.4515567363,255.0,42.7042404723564,12.0,28.6654124402653,79558.0,23.1135946311212,41.6574890802137,4565.64695550351,3037.54391100703,38.971018735363,25.7977166276347,ShiftImage__
387,Non-metallic,41.5888759592969,49.2644676755444,29.8854044302716,26.3466042154567,30.9180779910881,30.7377049180328,0.718591299738913,0.630689850369654,750.783739490152,864.019632571037,15.459038995544,129.00866140577,111.004947798182,122.307880444521,76.0,29.6223916532905,14.0,13.9170275532254,73819.0,31.4107168841567,41.5888759592969,8403.46896955503,12536.043618267,37.873243559719,30.7377049180328,ShiftImage__
388,Non-metallic,41.5742661649639,49.3467057029635,36.4680834916306,29.6399297423888,35.8423142427865,37.3243559718969,0.877179247059411,0.723988349878007,1008.97862903392,1138.93762050862,17.9211571213932,139.586865777829,123.702645808432,132.336647052572,72.0,49.1367572409675,33.0,7.19836593513078,164559.0,39.4645947833458,41.5742661649639,3455.24736533958,8058.76756440281,38.422131147541,36.7754683840749,ShiftImage__
389,Non-metallic,41.5742661649639,35.5500936689101,17.8536182310713,16.4666276346604,26.2477230825296,17.5644028103044,0.4294391670133,0.7337114742416899,541.094540980864,574.158109584054,13.1238615412648,101.541431516823,96.7273182864212,96.2673136113143,71.0,35.3608017817372,17.0,14.3387703211865,63508.0,18.4796172844411,41.5742661649639,8286.00702576112,11048.0093676815,30.1888173302108,30.7377049180328,ShiftImage__
390,Non-metallic,41.5452509985537,56.5974168187269,21.9555035128806,17.5644028103044,24.7818734742199,23.0532786885246,0.5284720391662779,0.39756728457492796,482.345412088176,678.697161350995,12.3909367371099,130.239619042875,103.554371380923,123.474901463658,72.0,59.041875,42.0,7.05311076648986,94467.0,24.2344905621288,41.5452509985537,11697.8922716628,8382.06235362998,21.4066159250585,40.617681498829,ShiftImage__
391,Metallic,41.5288743304827,78.1918393846336,31.476724033674,7.6844262295082,20.1741925376538,12.0755269320843,0.7579479227677909,0.16503386913819001,319.655516693038,853.513943411173,10.0870962688269,164.559864908606,115.84482409859,156.012534847587,255.0,61.9660377358491,23.0,29.2619396266816,65684.0,37.0364173483463,41.5288743304827,6458.21135831382,12225.9221311475,40.617681498829,36.2265807962529,ShiftImage__
392,Non-metallic,41.4966913921464,55.0071283038311,31.7397811408833,26.3466042154567,33.2668268777585,30.1888173302108,0.7648749834279641,0.605928082852192,869.185830027724,1027.70189624518,16.6334134388792,141.616918183696,117.808080869116,134.261257417855,192.0,34.4450606585789,10.0,28.6310211114391,99374.0,32.1889396614478,41.4966913921464,9742.75468384075,9365.1200234192,37.873243559719,36.7754683840749,ShiftImage__
393,Non-metallic,41.4248387943493,42.6957256445388,12.1549874118089,8.78220140515222,19.790252731771,10.9777517564403,0.29342268468807897,0.431782490686469,307.604413330436,382.957235241707,9.89512636588551,99.8005945317236,91.1651145316303,94.6168966584765,76.0,42.0352595494613,21.0,12.4307575102394,42918.0,12.397122687656,41.4248387943493,5842.35948477752,7881.4768735363,24.1510538641686,34.5799180327869,ShiftImage__
394,Non-metallic,41.401670806824,45.7698282989997,9.0612757570874,6.58665105386417,15.2843549811602,7.13553864168618,0.21886256231943801,0.25880849847497,183.478048695627,286.337055876506,7.64217749058009,99.557080106649,88.8286088565705,94.3860305068244,173.0,57.5353037766831,27.0,21.09908950513,35039.0,9.88953898975218,41.401670806824,9930.47423887588,13543.8012295082,26.3466042154567,31.8354800936768,ShiftImage__
395,Metallic,41.3788257732065,47.7664384678128,16.8426150083876,14.2710772833724,22.6381898876468,16.4666276346604,0.407034629273928,0.44554088729150304,402.506852310932,530.790873003167,11.3190949438234,112.386000811803,97.2676954165934,106.548610001414,255.0,104.955838323353,25.0,70.4892143322045,140221.0,16.8426150083876,41.3788257732065,10999.1583723653,9425.49765807962,20.8577283372365,38.422131147541,ShiftImage__
396,Non-metallic,41.3449435465759,40.5816601634642,16.9142213770006,14.2710772833724,24.6888248097101,15.3688524590164,0.409100120258874,0.609909621989102,478.730081079395,553.661837598055,12.344412404855,104.756740564102,97.9199571916889,99.3156177349409,183.0,42.2624292007552,20.0,16.9201204610046,67155.0,17.6082640776819,41.3449435465759,5429.59601873536,4958.10158079625,16.4666276346604,40.617681498829,ShiftImage__
397,Metallic,41.3449435465759,41.7845044062445,22.9398549081565,20.8577283372365,29.0436426126036,23.0532786885246,0.554840639274651,0.6969867166417261,662.509407359087,719.413574577062,14.5218213063018,115.279778954354,106.096056683585,109.292083712678,255.0,148.856753069577,28.0,77.0574984118365,327336.0,22.9505114773907,41.3449435465759,8443.53776346604,13048.1557377049,23.0532786885246,40.617681498829,ShiftImage__
398,Non-metallic,41.2970465623316,41.1110610893682,15.4421653479592,14.2710772833724,23.8028366939631,14.2710772833724,0.37392904900963203,0.5766395153346241,444.986991664107,506.463240208886,11.9014183469816,103.870164329572,96.1734229335661,98.4750907585635,69.0,34.3371699390657,15.0,14.6013625969905,50716.0,15.9489855407797,41.2970465623316,10554.5594262295,12512.9903395785,23.6021662763466,37.873243559719,ShiftImage__
399,Metallic,41.26862085853,45.675913925179,27.311166139629,18.6621779859485,27.6844698500782,24.1510538641686,0.661790134282716,0.607405738764001,601.952612962008,701.216936185214,13.8422349250391,117.709378744602,107.330875401883,111.595488751034,255.0,171.932932932933,26.0,74.5137894038266,343522.0,28.3598486154184,41.26862085853,12966.9203747073,11747.2921545667,39.519906323185,27.9932669789227,ShiftImage__
400,Non-metallic,41.1675672890739,44.1148603111912,23.1699388796691,19.7599531615925,28.2875686807755,21.4066159250585,0.562820210311978,0.6449334238137321,628.465040359734,733.913230058693,14.1437843403878,116.721935532572,106.010889203011,110.65933388355,104.0,46.1749760306807,23.0,13.6413296375517,96321.0,24.7976213862508,41.1675672890739,12930.1449063232,5633.23331381733,33.4821428571429,34.5799180327869,ShiftImage__
401,Non-metallic,41.1675672890738,50.4752393526439,15.0440896207301,8.78220140515222,16.9503776343321,12.6244145199063,0.365435477765599,0.26125043501739104,225.656910464737,413.060811624694,8.47518881716603,109.891770053633,95.8403477896675,104.183930963223,82.0,58.7129506008011,37.0,9.91669469213673,43976.0,16.6242907743777,41.1675672890738,11889.4540398126,10077.0272248244,33.4821428571429,30.1888173302108,ShiftImage__
402,Metallic,41.1641992068919,43.0415199994136,20.6877606466589,16.4666276346604,25.8723683064479,19.7599531615925,0.502566818868063,0.6018416541599431,525.729384193546,616.441958831127,12.9361841532239,110.511981365243,100.249303415038,104.771928157552,255.0,93.5381088825215,20.0,55.5165775379207,163224.0,20.9683391305957,41.1641992068919,8360.65573770492,11662.7634660422,20.8577283372365,39.519906323185,ShiftImage__
403,Non-metallic,41.1361816068975,47.3497435407895,32.8397204462395,28.5421545667447,33.7760572008995,33.4821428571429,0.798317178780956,0.7130443152340479,895.999535009515,978.032412622493,16.8880286004497,132.545501357777,114.53869105691,125.66101498051,74.0,54.6153328850034,39.0,7.72000651632624,162426.0,34.172205495667,41.1361816068975,7601.54420374707,5761.67300936768,36.7754683840749,32.3843676814988,ShiftImage__
404,Metallic,41.0817699512586,39.4340710155101,26.1901300720722,21.9555035128806,29.1227807500646,27.9932669789227,0.637512212914523,0.7338607352369091,666.124738367868,744.264366976304,14.5613903750323,112.652365734724,105.141990347724,106.801139783463,255.0,101.77250113071,28.0,58.5570134221906,225019.0,28.7670701008402,41.0817699512586,11301.0465456674,10165.3981264637,37.3243559718969,29.0910421545667,ShiftImage__
405,Non-metallic,41.0639803258944,43.9761791846804,7.83354667256798,6.58665105386417,15.3844172935444,6.58665105386417,0.19076442688699302,0.279626905285859,185.888269368148,265.062603972312,7.69220864677219,96.4064020272921,88.1510328708719,91.3990003830322,77.0,57.9740680713128,46.0,5.28592288021006,35770.0,8.36774683404423,41.0639803258944,12702.356557377,5257.79420374707,9.87997658079625,40.068793911007,ShiftImage__
406,Metallic,40.9839106873952,43.0379416797312,24.1050415840856,21.9555035128806,30.4240572981163,24.6999414519906,0.5881586500601851,0.7074893569295592,726.982810349012,803.068071100861,15.2120286490582,119.859228100198,111.079906946319,113.633673746466,255.0,84.0132615002072,26.0,46.7521685202697,202724.0,27.8174534229264,40.9839106873952,10497.475117096,8190.50058548009,24.6999414519906,38.971018735363,ShiftImage__
407,Metallic,40.9750570755617,41.6853777087704,22.8516529317728,20.8577283372365,27.4129445345608,23.0532786885246,0.557696671163442,0.661498273562352,590.20278718347,683.064000569359,13.7064722672804,111.68777302054,101.010963950971,105.886648546375,255.0,97.124487704918,24.0,57.9369832792479,189587.0,25.5454898363393,40.9750570755617,6473.58021077283,2940.93969555035,31.2865925058548,29.6399297423888,ShiftImage__
408,Non-metallic,40.9750570755617,46.3201169231624,17.6799089295076,14.2710772833724,23.6167793824238,16.4666276346604,0.43147978773779994,0.4921472417831261,438.05760723061,552.33283544224,11.8083896912119,111.55459055908,95.6650481909444,105.76038365535,68.0,49.302613480055,28.0,7.43670448770132,71686.0,17.6799089295076,40.9750570755617,5046.4724824356,3537.58050351288,27.9932669789227,32.3843676814988,ShiftImage__
409,Non-metallic,40.9648121888982,45.6892558374446,30.8622758307162,26.3466042154567,33.3071607954291,34.0310304449649,0.753385019523662,0.72617274578483,871.29477311618,963.743855001514,16.6535803977146,129.518540753766,113.767582988548,122.791276378222,70.0,25.1089211618257,11.0,15.5832069265887,72615.0,34.3468834357929,40.9648121888982,12205.6132903981,6537.25117096019,36.7754683840749,30.7377049180328,ShiftImage__
410,Non-metallic,40.9648121888982,47.6794995989367,18.3166923608374,13.1733021077283,22.0806190284795,16.4666276346604,0.447132340711705,0.43123480685243504,382.923809346703,508.925919321198,11.0403095142397,111.42140809762,95.6084226112228,105.634118764326,74.0,35.0306845003934,15.0,13.8851590647614,44524.0,19.0767417399848,40.9648121888982,5758.92857142857,12034.9092505855,25.2488290398126,32.9332552693208,ShiftImage__
411,Metallic,40.9611091588565,63.4406004286808,27.3918392191348,14.2710772833724,25.0742496833555,18.6621779859485,0.668727966152064,0.34022778743699894,493.793960282648,779.512725611963,12.5371248416777,142.448328436419,108.982382734683,135.049483763918,255.0,74.1793776693106,15.0,59.1199712137786,121580.0,30.7443952955925,40.9611091588565,6333.61387587822,7643.80854800937,34.0310304449649,34.5799180327869,ShiftImage__
412,Metallic,40.9611091588565,44.4690713921304,9.8056447941183,8.78220140515222,17.3197590505066,9.33108899297424,0.239389142420186,0.33248141665139397,235.599070738884,299.705442223936,8.65987952525328,99.5342296088028,86.7645985901284,94.3643668764278,255.0,57.8081841432225,16.0,46.6099232546839,45206.0,10.0466377808416,40.9611091588565,9568.75731850117,14352.8615339578,34.0310304449649,21.4066159250585,ShiftImage__
413,Non-metallic,40.7543795534103,37.366808029295,17.7059007985364,15.3688524590164,24.9746114332454,17.5644028103044,0.43445394071898796,0.672021264791614,489.877351689802,537.393698806386,12.4873057166227,100.953535689175,94.5104700895888,95.7099534169028,76.0,39.0977859778598,17.0,14.5937073001031,63573.0,18.4795552094979,40.7543795534103,11399.8463114754,8374.92681498829,36.2265807962529,21.4066159250585,ShiftImage__
414,Non-metallic,40.7498981863772,51.0768229922603,21.2036039441853,15.3688524590164,25.0895435241696,19.7599531615925,0.520335139175236,0.468135539849315,494.396515450778,658.589897905421,12.5447717620848,121.51258361953,102.523040801098,115.201153069072,137.0,50.8153564899452,21.0,11.3513242070329,83388.0,23.7580096726244,40.7498981863772,13583.3211358314,9531.98185011709,22.5043911007026,40.068793911007,ShiftImage__
415,Metallic,40.6151206149842,43.4218043360771,30.0302080984902,23.0532786885246,31.5505656948068,28.5421545667447,0.7393849296464008,0.724211135243361,781.815330648854,882.553856497556,15.7752828474034,122.853873220248,111.818929002998,116.472775348837,255.0,78.7421965317919,22.0,44.0028048216187,204336.0,30.5125070347489,40.6151206149842,6309.46282201405,5783.07962529274,29.6399297423888,39.519906323185,ShiftImage__
416,Non-metallic,40.6041099488295,45.2113133993265,13.8765173111632,10.9777517564403,21.562036619401,12.6244145199063,0.34175154506898003,0.449461645976873,365.148431886864,476.990733261246,10.7810183097005,106.575594028855,94.4141195946725,101.039998948489,72.0,39.2986798679868,18.0,13.3769257855373,47630.0,16.3165266094527,40.6041099488295,6994.47453161592,5345.61621779859,20.8577283372365,38.971018735363,ShiftImage__
417,Non-metallic,40.6041099488295,47.1364755171239,24.4165036838414,20.8577283372365,30.164477827175,23.0532786885246,0.601330843469092,0.6436073841177979,714.630429402344,798.009281108526,15.0822389135875,124.594710205348,108.277888760387,118.123192301675,86.0,60.1831223628692,49.0,4.98065984878823,142634.0,24.9303631613165,40.6041099488295,4492.64490632318,13336.3217213115,26.3466042154567,38.971018735363,ShiftImage__
418,Non-metallic,40.5753076753474,48.4508275198329,21.437360284259,17.5644028103044,25.1277374015463,22.5043911007026,0.528335125781039,0.545040109706284,495.902903371104,622.679259014454,12.5447717620848,112.785548196184,99.1103687196369,106.927404674487,96.0,67.739183424741,49.0,8.20273176155937,111160.0,23.4154292856404,40.5753076753474,5986.16803278688,2096.75058548009,37.3243559718969,23.6021662763466,ShiftImage__
419,Metallic,40.5753076753474,38.1253631840615,21.7339403521217,18.6621779859485,26.4515354179758,23.0532786885246,0.535644499014527,0.6958322221688821,549.530313334686,608.646665341925,13.2257677089879,105.07827146883,97.763889837092,99.6204481473036,255.0,94.609649122807,41.0,50.0095279856806,172568.0,23.4154292856403,40.5753076753474,11881.7696135831,6981.3012295082,22.5043911007026,34.5799180327869,ShiftImage__
420,Non-metallic,40.5210336174096,47.6579130357856,12.4932625681053,9.87997658079625,18.7450328652715,10.4288641686183,0.308315495751264,0.3376517198955639,275.970267003603,379.425432339349,9.37251643263576,106.897124933583,90.4185781363026,101.344829360852,93.0,57.0677595628415,35.0,9.97569718489408,52217.0,12.9945822000771,40.5210336174096,13330.2839578454,9126.90281030445,39.519906323185,13.1733021077283,ShiftImage__
421,Metallic,40.5209499258378,39.9795974162367,18.7666526878,16.4666276346604,25.5516086543217,17.5644028103044,0.463134569207955,0.642756944069684,512.774448078748,594.254600461717,12.7758043271609,105.611001314672,98.5524807501099,100.125507711401,255.0,115.629847238543,23.0,71.1510979051915,196802.0,18.8789497820473,40.5209499258378,9024.26083138173,11050.7538056206,26.8954918032787,35.6776932084309,ShiftImage__
422,Non-metallic,40.5209499258377,46.4975564559591,26.1741783500325,20.8577283372365,31.300329962628,27.9932669789227,0.6459418744609139,0.6766298337207329,769.462949702187,886.747100998975,15.650164981314,126.092032765373,112.036192161077,119.54274310286,69.0,31.3657008613939,13.0,14.9386429179499,80108.0,31.5573968534432,40.5209499258377,13062.9757025761,10629.2081381733,26.3466042154567,39.519906323185,ShiftImage__
423,Non-metallic,40.5196998695163,39.0654073266851,25.7977166276347,20.8577283372365,28.4363448709046,26.3466042154567,0.636670970187584,0.7252893096357759,635.093147209166,715.081758130963,14.2181724354523,110.645163826703,101.935313157914,104.898193048576,70.0,45.5825426944972,28.0,10.2589026819047,96088.0,26.5258877887353,40.5196998695163,6161.26317330211,6172.24092505855,36.7754683840749,25.2488290398126,ShiftImage__
424,Non-metallic,40.5160500329675,42.3094951654582,3.78773778881096,2.19555035128806,8.78084878179539,2.74443793911007,0.0934873410840622,0.110628908975235,60.5567943970789,124.24614383316,4.39042439089769,87.4815531745647,83.0340962808316,82.937713097588,143.0,69.044776119403,39.0,18.0800592466621,13878.0,4.6133535393266,40.5160500329675,12936.1826697892,8130.67183840749,23.6021662763466,32.3843676814988,ShiftImage__
425,Non-metallic,40.4404950812258,41.8680323298699,13.9497584501875,12.0755269320843,21.2213260397502,13.7221896955503,0.34494529362632803,0.48831648905832997,353.699883692391,415.508723149271,10.6106630198751,100.632004784447,92.0645828895088,95.4051230045401,153.0,46.2683134582623,18.0,18.2052111074172,54319.0,14.1582605102074,40.4404950812258,1831.08899297424,8390.84455503513,39.519906323185,14.2710772833724,ShiftImage__
426,Non-metallic,40.4303465394613,48.111641982781,25.1022149340941,18.6621779859485,29.142531705709,25.2488290398126,0.620875581899687,0.6069858195733371,667.028571120063,815.52359829645,14.5712658528545,123.951648395892,109.353078361354,117.513531476949,70.0,51.8357466063348,38.0,5.198650016989,114557.0,26.8827434958047,40.4303465394613,4660.0556206089,7229.39841920375,30.7377049180328,38.971018735363,ShiftImage__
427,Metallic,40.4303465394613,42.1956818337476,13.1961526055745,8.78220140515222,18.7450328652715,9.87997658079625,0.32639227053605896,0.406108886926681,275.970267003603,384.475134143046,9.37251643263576,97.4718617189751,90.3989180683185,92.4091195112274,255.0,111.796943231441,43.0,51.6201721622689,102406.0,13.7638594141275,40.4303465394613,4133.12353629976,8794.82581967213,27.4443793911007,30.1888173302108,ShiftImage__
428,Non-metallic,40.3981340136628,43.0175263173583,23.8585844717846,16.4666276346604,27.5385965812791,18.6621779859485,0.590586299449266,0.6438472235107099,595.625783696642,727.206169827128,13.7692982906395,113.727290412522,103.7369297781,107.820232281178,73.0,51.0394537177542,37.0,6.095800797241,100905.0,27.4695384013578,40.3981340136628,3307.59660421546,2130.23272833724,34.5799180327869,27.4443793911007,ShiftImage__
429,Non-metallic,40.3408462365519,58.6652904570832,18.948917240099,14.2710772833724,23.6897584454515,18.6621779859485,0.469720370489645,0.351766951338582,440.769105487196,670.667826699135,11.8448792227258,132.357152914509,104.521407330643,125.482449459172,81.0,46.2344497607655,22.0,13.6927165988029,67641.0,27.5683407849714,40.3408462365519,4387.80737704918,13525.6879391101,20.3088407494145,38.971018735363,ShiftImage__
430,Metallic,40.2935712703846,40.4981870186164,6.98619843824531,6.58665105386417,15.3469703805014,7.13553864168618,0.173382458242913,0.318359388399739,184.984436615952,232.392391881091,7.67348519025068,90.131816892041,85.1124052270911,85.4503206571999,255.0,76.8029315960912,26.0,38.7689042827945,47157.0,8.33848401412984,40.2935712703846,7431.38905152225,12768.2230679157,25.7977166276347,31.2865925058548,ShiftImage__
431,Metallic,40.2934497871887,57.0510413355701,20.9998444393726,15.3688524590164,22.4082681386103,19.2110655737705,0.5211726608241289,0.41608952058415505,394.372357541175,562.080004525413,11.0663377849754,115.114281008933,97.646235921996,109.135181821736,255.0,46.5794831636648,15.0,23.8028508926508,59482.0,22.5862336450315,40.2934497871887,15091.6642271663,7011.49004683841,26.3466042154567,36.2265807962529,ShiftImage__
432,Non-metallic,40.2821941776387,41.2473274253896,19.2628198072968,14.2710772833724,25.3708166996696,18.1132903981265,0.478196885759266,0.617261816774205,505.543786061186,601.659730562579,12.6854083498348,107.007456897197,98.5397194828563,101.44943062148,71.0,34.5661501787843,15.0,14.4403371053182,58002.0,21.6062392696688,40.2821941776387,8029.67652224824,12905.993852459,20.3088407494145,37.3243559718969,ShiftImage__
433,Non-metallic,40.2037259702934,40.9447741751933,30.7576546935866,26.3466042154567,32.9015966614752,36.2265807962529,0.7650448795794069,0.7803673278578821,850.205342231625,908.623190426242,16.4507983307376,123.418918550051,114.093417608382,117.008471912852,207.0,67.7975895072669,16.0,38.7894973652928,191257.0,37.4054297926617,40.2037259702934,2954.6618852459,7653.68852459016,33.4821428571429,30.7377049180328,ShiftImage__
434,Non-metallic,40.1579852930443,51.7500813852098,14.6134457389603,8.78220140515222,20.0310775181147,12.6244145199063,0.36389887670713106,0.329249955471833,315.136352932062,517.483404139019,10.0155387590573,115.679326338735,98.0407681267395,109.670878385751,129.0,46.046845124283,24.0,13.3537222268749,48165.0,18.2343361321235,40.1579852930443,6400.02927400468,8355.71574941452,14.2710772833724,38.971018735363,ShiftImage__
435,Non-metallic,40.0711620593527,52.0154260309195,13.3616777781615,7.6844262295082,17.4631278558357,10.4288641686183,0.333448722010368,0.261138522773515,239.51567933173,349.160081329747,8.73156392791785,113.240261562373,89.540114327863,107.358499977874,92.0,46.7207547169811,25.0,10.9877008169008,37143.0,13.3616777781615,40.0711620593527,12056.3158665105,2296.54566744731,33.4821428571429,23.0532786885246,ShiftImage__
436,Non-metallic,40.0710178598587,44.3458521170032,16.0747319698148,13.1733021077283,21.9411977826478,14.8199648711944,0.40115606810970894,0.472755172514029,378.103368001662,475.30800683816,10.9705988913239,105.744183776132,91.8541065841185,100.251772602426,71.0,33.9059760956175,16.0,12.8682847781242,42552.0,16.4454777240355,40.0710178598587,9245.462529274,12573.9168618267,20.3088407494145,36.7754683840749,ShiftImage__
437,Metallic,40.0372085432007,41.3838159533045,26.8954918032787,21.9555035128806,29.9090585145567,26.8954918032787,0.671762412563256,0.7209898103229259,702.579326039741,759.394870996003,14.9545292572784,116.721935532572,105.837194772198,110.65933388355,255.0,127.846912521441,27.0,66.3062323175981,298139.0,28.0198037024792,40.0372085432007,11595.25029274,12673.2655152225,36.7754683840749,26.3466042154567,ShiftImage__
438,Non-metallic,40.0236476635713,46.5189906663204,20.6912795332786,17.5644028103044,25.9390020739089,19.2110655737705,0.516976356258289,0.5513635256813609,528.440882450131,635.612562624715,12.9695010369545,115.757342818389,100.431671235828,109.744842646462,137.0,47.1419612314709,21.0,13.9068339117463,82687.0,22.2922611717873,40.0236476635713,8620.82845433255,14445.6235362998,29.6399297423888,34.5799180327869,ShiftImage__
439,Non-metallic,40.0236476635712,64.2440158597099,19.2798937836081,16.4666276346604,24.4389630998819,19.2110655737705,0.48171256017617703,0.320307529788297,469.089198389313,678.156822626152,12.219481549941,143.091390245875,104.462229356387,135.659144588644,143.0,67.8163134232498,39.0,15.4668615370225,105590.0,24.4044617393803,40.0236476635712,11987.7049180328,6226.0319086651,29.0910421545667,37.873243559719,ShiftImage__
440,Metallic,39.9217603685381,41.1817041853723,24.109401185144,19.7599531615925,28.1175492979073,21.9555035128806,0.603916284316569,0.6856940666501661,620.933100758107,719.789381541239,14.0587746489536,112.519183273264,102.998182033776,106.674874892438,255.0,153.048520135856,38.0,63.9207157954692,315433.0,24.109401185144,39.9217603685381,4591.44467213115,9403.54215456674,37.3243559718969,26.8954918032787,ShiftImage__
441,Non-metallic,39.8608577013565,45.3911899897753,21.346717450194,16.4666276346604,23.600531166271,21.4066159250585,0.5355308109556189,0.5049341016447629,437.45505206248,545.085118630725,11.8002655831355,110.057267999055,96.6435738686626,104.340832854165,159.0,34.83608815427,15.0,17.0909290171692,50582.0,21.518752248807,39.8608577013565,10124.7804449649,9906.32318501171,33.4821428571429,25.7977166276347,ShiftImage__
442,Non-metallic,39.8284413818453,41.3107593807874,14.3928378318935,9.87997658079625,20.7552680939734,11.5266393442623,0.361370852901465,0.482616038913596,338.334726905073,445.179091354098,10.3776340469867,99.0014997629613,91.0575041336332,93.8593073123301,221.0,85.3178984861977,44.0,34.1486654751171,95812.0,16.0226502476339,39.8284413818453,8754.75702576112,8033.518735363,14.8199648711944,38.422131147541,ShiftImage__
443,Metallic,39.8274055371231,55.3097114109501,21.6771146865451,15.3688524590164,23.6816607667171,15.9177400468384,0.544276344245921,0.38454834731738,440.467827903131,653.539299076569,11.8408303833586,126.546746131561,99.1185594989806,119.973838406247,255.0,57.5704514363885,18.0,38.3955424081232,84168.0,23.3647193970746,39.8274055371231,3703.34455503513,3658.33577283372,24.1510538641686,38.971018735363,ShiftImage__
444,Non-metallic,39.8274055371231,37.6825855662487,17.6779089048975,16.4666276346604,25.8426981495468,18.1132903981265,0.44386292972109204,0.688508223654941,524.524273857285,575.650087732113,12.9213490747734,103.20425202227,96.6260099139041,97.8437663034415,223.0,41.9080987937967,14.0,31.1077992274975,72962.0,21.0006065349031,39.8274055371231,6292.44730679157,9787.76346604215,17.5644028103044,38.971018735363,ShiftImage__
445,Non-metallic,39.8118415165968,49.5743109973954,15.5401686358887,12.0755269320843,20.6440783578493,15.9177400468384,0.39034036216109996,0.36875589183546104,334.719395896292,469.961338152986,10.3220391789247,112.652365734724,92.8316856419958,106.801139783463,72.0,61.1237579042457,46.0,4.45676258753196,67664.0,15.7470806597039,39.8118415165968,7671.25292740047,301.888173302108,17.5644028103044,37.873243559719,ShiftImage__
446,Metallic,39.7653370864988,42.7023999686658,16.6290141036788,14.2710772833724,22.3911429789529,16.4666276346604,0.418178627972067,0.510493944640538,393.769802373045,512.752474590111,11.1955714894764,103.847313831726,96.1104243894209,98.4534271281668,255.0,85.778882938026,17.0,55.3407549299068,112113.0,18.7326949723475,39.7653370864988,9220.21370023419,3343.82318501171,20.8577283372365,35.6776932084309,ShiftImage__
447,Non-metallic,39.7602158368894,43.5435029486922,28.0281079014919,21.9555035128806,29.5282825054678,28.5421545667447,0.7049284645856351,0.6813485730024029,684.803948579902,780.540183129144,14.7641412527339,118.540788997325,105.576297744177,112.383715097098,208.0,47.3365596128465,14.0,27.985631502002,107596.0,29.1337806836524,39.7602158368894,8760.79478922716,6718.38407494145,38.971018735363,27.9932669789227,ShiftImage__
